# Pathway	FF05622200_Abundance
UNMAPPED	2227740.0781640732
UNINTEGRATED	1215846.2106760375
UNINTEGRATED|unclassified	714643.5256820515
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	87341.3448901318
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	49120.1930984823
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	44668.2298966524
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	42629.7305468812
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_xylosus	29036.3480628390
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	27479.0891442996
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	26183.8314665030
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	25098.5847542143
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	13469.3212237117
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_lentus	10240.3884107007
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_nepalensis	454.3506845260
VALSYN-PWY: L-valine biosynthesis	1443.4860695799
VALSYN-PWY: L-valine biosynthesis|unclassified	1195.7572279586
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	47.0512661136
VALSYN-PWY: L-valine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	38.0525903323
VALSYN-PWY: L-valine biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus	31.9261491110
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	16.5509933702
VALSYN-PWY: L-valine biosynthesis|g__Staphylococcus.s__Staphylococcus_lentus	15.7494749161
TRNA-CHARGING-PWY: tRNA charging	1315.7416842768
TRNA-CHARGING-PWY: tRNA charging|unclassified	996.3315981699
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii	86.5042754164
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_reuteri	48.4685146642
TRNA-CHARGING-PWY: tRNA charging|g__Staphylococcus.s__Staphylococcus_xylosus	16.6509171672
PWY-5686: UMP biosynthesis I	1270.8830599417
PWY-5686: UMP biosynthesis I|unclassified	982.8366349199
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_johnsonii	69.6585365827
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	50.1788952113
PWY-5686: UMP biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	45.8720161024
PWY-5686: UMP biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	24.8745149817
PWY-5686: UMP biosynthesis I|g__Staphylococcus.s__Staphylococcus_xylosus	18.6325619391
PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	13.6453167450
PWY-7790: UMP biosynthesis II	1270.8830599417
PWY-7790: UMP biosynthesis II|unclassified	982.8366349199
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_johnsonii	85.0668222490
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	50.1788952113
PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44.0294007206
PWY-7790: UMP biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	24.8745149817
PWY-7790: UMP biosynthesis II|g__Staphylococcus.s__Staphylococcus_xylosus	14.2143787883
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	13.6453167450
PWY-7791: UMP biosynthesis III	1270.8830599417
PWY-7791: UMP biosynthesis III|unclassified	982.8366349199
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_johnsonii	69.6585365827
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_reuteri	50.1788952113
PWY-7791: UMP biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44.0294007206
PWY-7791: UMP biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	24.8745149817
PWY-7791: UMP biosynthesis III|g__Staphylococcus.s__Staphylococcus_xylosus	14.2143787883
PWY-7791: UMP biosynthesis III|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	13.6453167450
PWY-1042: glycolysis IV	1202.1043985700
PWY-1042: glycolysis IV|unclassified	1012.8308131197
PWY-1042: glycolysis IV|g__Staphylococcus.s__Staphylococcus_xylosus	15.3460003446
PWY-6609: adenine and adenosine salvage III	1200.4284280467
PWY-6609: adenine and adenosine salvage III|unclassified	891.3529213871
PWY-6609: adenine and adenosine salvage III|g__Lactobacillus.s__Lactobacillus_reuteri	77.8547046910
PWY-6609: adenine and adenosine salvage III|g__Oscillibacter.s__Oscillibacter_sp_1_3	27.6937488763
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	26.0661286234
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_xylosus	23.0572104410
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_nepalensis	3.8591413411
PWY-3841: folate transformations II (plants)	1184.9452312378
PWY-3841: folate transformations II (plants)|unclassified	961.1894650195
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_johnsonii	80.3186611560
PWY-3841: folate transformations II (plants)|g__Akkermansia.s__Akkermansia_muciniphila	39.7122544300
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_reuteri	37.7837750950
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	1177.5235783798
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	915.8300422469
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_johnsonii	105.8816591797
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	32.9563013640
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	28.4135249123
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	27.3821684432
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	17.9720913725
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	14.3909979906
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	1152.0394077054
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	918.4777539387
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	82.1818958038
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	29.6755058928
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	26.2427332549
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	18.9730885474
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Staphylococcus.s__Staphylococcus_xylosus	18.6604497013
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	12.7853592615
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	1152.0394077054
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	918.4777539387
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	82.1818958038
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	29.6755058928
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	26.2427332549
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	18.9730885474
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus	18.6604497013
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	12.7853592615
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	1081.8945176637
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	699.5681578259
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Staphylococcus.s__Staphylococcus_xylosus	18.9813119978
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	1040.6419978130
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	897.5294531489
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	26.9028818733
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Oscillibacter.s__Oscillibacter_sp_1_3	22.4395571869
PWY-6700: queuosine biosynthesis I (de novo)	995.8372121256
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	938.7930212140
PWY-6700: queuosine biosynthesis I (de novo)|g__Akkermansia.s__Akkermansia_muciniphila	22.5554440893
PWY-6700: queuosine biosynthesis I (de novo)|g__Staphylococcus.s__Staphylococcus_lentus	17.5998506207
PWY-6700: queuosine biosynthesis I (de novo)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	11.0441017204
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	982.9801984111
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	715.0918564027
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	74.1248361536
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	26.7395917777
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	20.0700525443
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Staphylococcus.s__Staphylococcus_xylosus	19.1789301288
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	12.1516281997
PWY-7221: guanosine ribonucleotides de novo biosynthesis	928.1469410103
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	625.1037848863
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	44.3786479740
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	38.8556316485
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	25.2831764976
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Staphylococcus.s__Staphylococcus_lentus	19.6797241991
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus	18.4271691628
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	16.7716335867
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	927.9038029913
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	526.5423029393
PWY-6123: inosine-5'-phosphate biosynthesis I	925.2158067603
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	709.0890980544
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	45.4502994869
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44.8383940315
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	34.9484130676
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Staphylococcus.s__Staphylococcus_xylosus	17.1251761416
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	15.2484855957
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Staphylococcus.s__Staphylococcus_lentus	12.3391203108
PWY-5695: inosine 5'-phosphate degradation	892.2322241087
PWY-5695: inosine 5'-phosphate degradation|unclassified	444.2023990596
PWY-5695: inosine 5'-phosphate degradation|g__Lactobacillus.s__Lactobacillus_reuteri	81.5608165329
PWY-5695: inosine 5'-phosphate degradation|g__Staphylococcus.s__Staphylococcus_xylosus	21.0761174821
GLUCONEO-PWY: gluconeogenesis I	891.4920842352
GLUCONEO-PWY: gluconeogenesis I|unclassified	612.6077557625
GLUCONEO-PWY: gluconeogenesis I|g__Staphylococcus.s__Staphylococcus_xylosus	18.9109791455
PWY-7238: sucrose biosynthesis II	886.5101417254
PWY-7238: sucrose biosynthesis II|unclassified	724.1546678856
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	73.0646752707
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	33.9227172020
PWY-7238: sucrose biosynthesis II|g__Oscillibacter.s__Oscillibacter_sp_1_3	19.2132242024
PWY-6124: inosine-5'-phosphate biosynthesis II	856.8257763928
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	651.8978324195
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	43.5644809942
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	41.4052944656
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	31.8686233365
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Staphylococcus.s__Staphylococcus_xylosus	16.6728070058
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Staphylococcus.s__Staphylococcus_lentus	11.1168263791
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	844.0175311785
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	517.1534892985
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_johnsonii	92.0051010799
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	43.5136092675
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri	39.4445829475
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Akkermansia.s__Akkermansia_muciniphila	27.4621685809
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Parasutterella.s__Parasutterella_excrementihominis	13.6532015713
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	12.5243028207
PWY-5484: glycolysis II (from fructose 6-phosphate)	843.4229896651
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	422.2798481013
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	836.3072332999
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	631.5738925156
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	35.1318845331
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	17.7877637979
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	828.2630758366
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	627.0303661991
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	18.4901325257
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Staphylococcus.s__Staphylococcus_xylosus	17.9474638322
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	806.7467719436
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	477.3895735863
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_johnsonii	92.9356389224
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri	61.1725748632
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	43.9743319742
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Akkermansia.s__Akkermansia_muciniphila	27.9663182649
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	18.9987500111
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Parasutterella.s__Parasutterella_excrementihominis	13.5391203307
PWY0-1296: purine ribonucleosides degradation	798.0450811888
PWY0-1296: purine ribonucleosides degradation|unclassified	601.4766691657
PWY0-1296: purine ribonucleosides degradation|g__Lactobacillus.s__Lactobacillus_reuteri	80.9672793405
PWY0-1296: purine ribonucleosides degradation|g__Staphylococcus.s__Staphylococcus_lentus	19.7421751620
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	18.2899310554
PWY0-1296: purine ribonucleosides degradation|g__Staphylococcus.s__Staphylococcus_xylosus	17.8438014250
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	9.6558044296
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	795.2748844687
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	588.6408629323
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	32.4022537083
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Akkermansia.s__Akkermansia_muciniphila	29.1886956067
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	16.1444671140
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	776.7182981026
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	534.5711336340
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44.5763603795
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Akkermansia.s__Akkermansia_muciniphila	36.1857561145
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Staphylococcus.s__Staphylococcus_xylosus	29.3159404439
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Staphylococcus.s__Staphylococcus_lentus	14.1106781514
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	774.2916455192
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	590.2408153291
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lactobacillus.s__Lactobacillus_johnsonii	80.5028846423
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lactobacillus.s__Lactobacillus_reuteri	31.4706032579
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Akkermansia.s__Akkermansia_muciniphila	24.1591347002
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Staphylococcus.s__Staphylococcus_xylosus	15.2532106019
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	10.7707375380
PWY-6151: S-adenosyl-L-methionine salvage I	761.9083245687
PWY-6151: S-adenosyl-L-methionine salvage I|unclassified	483.0278852453
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lactobacillus.s__Lactobacillus_johnsonii	81.4704760459
PWY-6151: S-adenosyl-L-methionine salvage I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	46.1876003727
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lactobacillus.s__Lactobacillus_reuteri	43.5406069385
PWY-6151: S-adenosyl-L-methionine salvage I|g__Staphylococcus.s__Staphylococcus_xylosus	21.1907038682
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	19.1944105918
PWY-6151: S-adenosyl-L-methionine salvage I|g__Staphylococcus.s__Staphylococcus_lentus	12.4016833106
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	744.5773746161
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	351.2609377500
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lactobacillus.s__Lactobacillus_reuteri	62.2117880878
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Parasutterella.s__Parasutterella_excrementihominis	14.6857413114
