# Pathway	FF05623622_Abundance
UNMAPPED	2171044.9543272369
UNINTEGRATED	1194017.7255915650
UNINTEGRATED|unclassified	787561.1012376639
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44334.6481684877
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	42995.2812567099
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	38646.6608146463
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	37924.4364436184
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14152.0250908457
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_14_2	12023.1878202574
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	9468.6917910320
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	7234.0634676962
UNINTEGRATED|g__Enterorhabdus.s__Enterorhabdus_caecimuris	3332.4539432541
VALSYN-PWY: L-valine biosynthesis	1523.3691331511
VALSYN-PWY: L-valine biosynthesis|unclassified	1376.3406627708
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	71.7428905606
VALSYN-PWY: L-valine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	9.5023171537
TRNA-CHARGING-PWY: tRNA charging	1423.3884484079
TRNA-CHARGING-PWY: tRNA charging|unclassified	1160.4335201089
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii	71.3162924539
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_reuteri	38.3633911260
PWY-5686: UMP biosynthesis I	1270.6951675762
PWY-5686: UMP biosynthesis I|unclassified	1051.5942505876
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_johnsonii	69.2374029244
PWY-5686: UMP biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	59.5395347954
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	40.3056470173
PWY-7790: UMP biosynthesis II	1270.6951675762
PWY-7790: UMP biosynthesis II|unclassified	1051.5942505876
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_johnsonii	69.2374029244
PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	51.8672493214
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	45.5324798303
PWY-7791: UMP biosynthesis III	1270.6951675762
PWY-7791: UMP biosynthesis III|unclassified	1051.5942505876
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_johnsonii	69.2374029244
PWY-7791: UMP biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	51.8672493214
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_reuteri	40.3056470173
PWY-6609: adenine and adenosine salvage III	1257.6452562583
PWY-6609: adenine and adenosine salvage III|unclassified	1061.5712282697
PWY-6609: adenine and adenosine salvage III|g__Lactobacillus.s__Lactobacillus_reuteri	23.2555976590
PWY-3841: folate transformations II (plants)	1226.8754285969
PWY-3841: folate transformations II (plants)|unclassified	1043.1935119085
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_johnsonii	50.7203067653
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_reuteri	30.2345310096
PWY-3841: folate transformations II (plants)|g__Akkermansia.s__Akkermansia_muciniphila	6.3560315360
PWY-6700: queuosine biosynthesis I (de novo)	1154.0988006399
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	1062.4416334258
PWY-6700: queuosine biosynthesis I (de novo)|g__Akkermansia.s__Akkermansia_muciniphila	17.4266779037
PWY-6700: queuosine biosynthesis I (de novo)|g__Eubacterium.s__Eubacterium_sp_14_2	16.2246718458
PWY-6700: queuosine biosynthesis I (de novo)|g__Parasutterella.s__Parasutterella_excrementihominis	9.3242674091
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterorhabdus.s__Enterorhabdus_caecimuris	6.9076344203
PWY-1042: glycolysis IV	1154.0042678181
PWY-1042: glycolysis IV|unclassified	1028.1206637083
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	1120.1487834327
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	899.5862593698
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	56.3359816600
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	56.1739889765
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	12.1611467943
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_sp_14_2	11.1722096680
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	1120.1487834327
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	899.5862593698
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	56.3359816600
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	56.1739889765
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	12.1611467943
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_sp_14_2	11.1722096680
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	1114.9947007170
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	894.9512037833
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_johnsonii	63.2308071636
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	55.7142523864
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	47.7601470705
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	1076.7700337588
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	743.8655491110
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	1071.4241168545
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	983.1342783447
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Oscillibacter.s__Oscillibacter_sp_1_3	31.3902718363
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1056.4151426975
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	809.1062453556
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	58.2199322589
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	57.4714332851
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	9.4298479088
PWY-7238: sucrose biosynthesis II	996.6153740530
PWY-7238: sucrose biosynthesis II|unclassified	810.4328494790
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	117.7877628118
PWY-7238: sucrose biosynthesis II|g__Oscillibacter.s__Oscillibacter_sp_1_3	9.5546028786
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	933.9784423656
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	756.8583242662
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	63.4587919357
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	924.0968407208
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	603.1743775330
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	920.8762729307
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	736.3595674413
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	48.8655267156
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	12.0008816132
GLUCONEO-PWY: gluconeogenesis I	914.1233724899
GLUCONEO-PWY: gluconeogenesis I|unclassified	730.1008504858
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	902.4449313126
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	729.0454120562
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	65.2442155099
PWY0-1296: purine ribonucleosides degradation	897.3318131192
PWY0-1296: purine ribonucleosides degradation|unclassified	776.1226896893
PWY0-1296: purine ribonucleosides degradation|g__Lactobacillus.s__Lactobacillus_reuteri	26.2623584029
PWY-6123: inosine-5'-phosphate biosynthesis I	880.8060675112
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	704.4097202620
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	62.6017893231
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	49.0877290571
PWY-5695: inosine 5'-phosphate degradation	866.3054434562
PWY-5695: inosine 5'-phosphate degradation|unclassified	582.8745442757
PWY-5695: inosine 5'-phosphate degradation|g__Lactobacillus.s__Lactobacillus_reuteri	30.6468003138
PWY-6151: S-adenosyl-L-methionine salvage I	845.8521123383
PWY-6151: S-adenosyl-L-methionine salvage I|unclassified	638.8588432966
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lactobacillus.s__Lactobacillus_johnsonii	64.2895810202
PWY-6151: S-adenosyl-L-methionine salvage I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	57.6265068885
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lactobacillus.s__Lactobacillus_reuteri	41.5009528751
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	836.2155659896
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	556.7091258297
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_johnsonii	72.7282680445
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	70.1415504986
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri	36.4762937446
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	817.0536953632
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	694.4509855501
PWY-5484: glycolysis II (from fructose 6-phosphate)	815.0185824009
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	463.3386637170
PWY-6124: inosine-5'-phosphate biosynthesis II	808.6963500703
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	646.4466705083
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	55.5990114268
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	46.2992317642
PWY-5097: L-lysine biosynthesis VI	806.1781944432
PWY-5097: L-lysine biosynthesis VI|unclassified	635.1136069612
PWY-5097: L-lysine biosynthesis VI|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	83.2588071549
PWY-5097: L-lysine biosynthesis VI|g__Lactobacillus.s__Lactobacillus_reuteri	21.7786193684
PWY-5097: L-lysine biosynthesis VI|g__Akkermansia.s__Akkermansia_muciniphila	12.4497146918
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	794.8367309176
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	654.7316537064
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lactobacillus.s__Lactobacillus_johnsonii	90.2388579199
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lactobacillus.s__Lactobacillus_reuteri	33.5759173755
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	780.8621137161
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	504.0016085887
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_johnsonii	71.7722202452
