# Pathway	FF06626124_Abundance
UNMAPPED	2293838.0646276651
UNINTEGRATED	1291121.2704978632
UNINTEGRATED|unclassified	869937.3510320147
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	156690.3234403429
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	47164.2119644925
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	37671.4654817462
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	23664.6924416927
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	20026.3494250020
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	15801.2350127811
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	14378.9744886640
VALSYN-PWY: L-valine biosynthesis	1693.9738819348
VALSYN-PWY: L-valine biosynthesis|unclassified	1457.8178487412
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	47.2646467945
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	42.5478772618
VALSYN-PWY: L-valine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	34.0952161297
TRNA-CHARGING-PWY: tRNA charging	1661.7600686530
TRNA-CHARGING-PWY: tRNA charging|unclassified	1362.2978589364
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii	52.5560843686
TRNA-CHARGING-PWY: tRNA charging|g__Oscillibacter.s__Oscillibacter_sp_1_3	48.5283994657
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_reuteri	23.0269041245
PWY-6609: adenine and adenosine salvage III	1498.5358591906
PWY-6609: adenine and adenosine salvage III|unclassified	1336.9868298652
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	51.7097645957
PWY-6609: adenine and adenosine salvage III|g__Lactobacillus.s__Lactobacillus_reuteri	34.3561646879
PWY-5686: UMP biosynthesis I	1458.9958260135
PWY-5686: UMP biosynthesis I|unclassified	1214.3284204524
PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	59.3532431779
PWY-5686: UMP biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	44.9710489936
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_johnsonii	44.0454032064
PWY-5686: UMP biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	39.0350910023
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	20.9957593578
PWY-7790: UMP biosynthesis II	1458.9958260135
PWY-7790: UMP biosynthesis II|unclassified	1214.3284204524
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	59.3532431779
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_johnsonii	50.3818269951
PWY-7790: UMP biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	41.4964514142
PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	34.3120108810
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	26.4783696839
PWY-7791: UMP biosynthesis III	1458.9958260135
PWY-7791: UMP biosynthesis III|unclassified	1214.3284204524
PWY-7791: UMP biosynthesis III|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	59.3532431779
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_johnsonii	44.0454032064
PWY-7791: UMP biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	41.4964514142
PWY-7791: UMP biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	34.3120108810
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_reuteri	20.9957593578
PWY-3841: folate transformations II (plants)	1446.7046046738
PWY-3841: folate transformations II (plants)|unclassified	1249.5341870111
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_johnsonii	49.6238136464
PWY-3841: folate transformations II (plants)|g__Akkermansia.s__Akkermansia_muciniphila	32.2509941282
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_reuteri	17.3678739920
PWY-6700: queuosine biosynthesis I (de novo)	1295.0981830739
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	1163.4389551780
PWY-6700: queuosine biosynthesis I (de novo)|g__Akkermansia.s__Akkermansia_muciniphila	56.7281295649
PWY-6700: queuosine biosynthesis I (de novo)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	48.1155050626
