# Pathway	FF05622299_Abundance
UNMAPPED	2446803.4495629761
UNINTEGRATED	1499884.2937517175
UNINTEGRATED|unclassified	871273.4511942813
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	184921.8639488989
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	93906.1994240458
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	88240.2824874297
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	32359.3892355301
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	10644.2251182387
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_nepalensis	6863.3750326037
UNINTEGRATED|g__Enterorhabdus.s__Enterorhabdus_caecimuris	4804.4537397781
TRNA-CHARGING-PWY: tRNA charging	1701.5159334247
TRNA-CHARGING-PWY: tRNA charging|unclassified	1283.2064112588
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii	139.0047795659
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_reuteri	109.4504830095
TRNA-CHARGING-PWY: tRNA charging|g__Oscillibacter.s__Oscillibacter_sp_1_3	41.0356756760
PWY-6609: adenine and adenosine salvage III	1692.4001657039
PWY-6609: adenine and adenosine salvage III|unclassified	1256.0323370441
PWY-6609: adenine and adenosine salvage III|g__Lactobacillus.s__Lactobacillus_reuteri	130.9285744877
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	79.8106986232
PWY-6609: adenine and adenosine salvage III|g__Enterorhabdus.s__Enterorhabdus_caecimuris	20.1692065789
PWY-6609: adenine and adenosine salvage III|g__Oscillibacter.s__Oscillibacter_sp_1_3	15.9021634687
PWY-5686: UMP biosynthesis I	1591.6511701548
PWY-5686: UMP biosynthesis I|unclassified	1184.5279014723
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_johnsonii	146.2029083981
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	115.3866212203
PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	66.6933041994
PWY-7790: UMP biosynthesis II	1591.6511701548
PWY-7790: UMP biosynthesis II|unclassified	1184.5279014723
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_johnsonii	146.2029083981
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	127.2226956911
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	66.6933041994
PWY-7791: UMP biosynthesis III	1591.6511701548
PWY-7791: UMP biosynthesis III|unclassified	1184.5279014723
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_johnsonii	146.2029083981
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_reuteri	115.3866212203
