# Pathway	FF05623586_Abundance
UNMAPPED	1843591.2518630645
UNINTEGRATED	940062.0035748722
UNINTEGRATED|unclassified	662821.3301042933
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	36890.7786238496
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	34326.2570474782
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	31959.1228495807
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	30137.9780816750
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	29891.0626556933
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	11489.6162466603
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_xylosus	9630.0251020721
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	6703.9698850626
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_saprophyticus	3140.0112877307
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_nepalensis	2682.2263028675
UNINTEGRATED|g__Enterorhabdus.s__Enterorhabdus_caecimuris	1175.1704681288
TRNA-CHARGING-PWY: tRNA charging	1346.8827828773
TRNA-CHARGING-PWY: tRNA charging|unclassified	1140.2915906378
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_johnsonii	62.4129980916
TRNA-CHARGING-PWY: tRNA charging|g__Lactobacillus.s__Lactobacillus_reuteri	32.8312372609
PWY-6700: queuosine biosynthesis I (de novo)	1218.0359915274
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	1173.6289982738
PWY-6700: queuosine biosynthesis I (de novo)|g__Enterorhabdus.s__Enterorhabdus_caecimuris	6.7429504782
PWY-3841: folate transformations II (plants)	1191.8310084195
PWY-3841: folate transformations II (plants)|unclassified	1013.2901905793
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_johnsonii	65.7958611722
PWY-3841: folate transformations II (plants)|g__Lactobacillus.s__Lactobacillus_reuteri	21.1663420192
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	1158.5240038718
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	991.8743356746
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_johnsonii	57.9083676753
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	41.4693317503
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	39.8064931082
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	16.9514171920
PWY-5686: UMP biosynthesis I	1157.3065331832
PWY-5686: UMP biosynthesis I|unclassified	946.5483217277
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_johnsonii	65.5430477832
PWY-5686: UMP biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	50.6695790807
PWY-5686: UMP biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri	35.0478959891
PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	10.8701426260
PWY-7790: UMP biosynthesis II	1157.3065331832
PWY-7790: UMP biosynthesis II|unclassified	946.5483217277
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_johnsonii	70.9184562211
PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44.2065357881
PWY-7790: UMP biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri	39.4549889142
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	10.8701426260
PWY-7791: UMP biosynthesis III	1157.3065331832
PWY-7791: UMP biosynthesis III|unclassified	946.5483217277
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_johnsonii	65.5430477832
PWY-7791: UMP biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	44.2065357881
PWY-7791: UMP biosynthesis III|g__Lactobacillus.s__Lactobacillus_reuteri	35.0478959891
PWY-7791: UMP biosynthesis III|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	10.8701426260
PWY-1042: glycolysis IV	1039.2363010700
PWY-1042: glycolysis IV|unclassified	921.9652444864
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1021.3325998567
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	814.7923948139
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	36.1490535032
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	27.2314082644
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	8.3678206975
PWY-6609: adenine and adenosine salvage III	978.9409309590
PWY-6609: adenine and adenosine salvage III|unclassified	887.2004037968
PWY-6609: adenine and adenosine salvage III|g__Lactobacillus.s__Lactobacillus_reuteri	22.0569537645
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	8.0002237413
PWY-6609: adenine and adenosine salvage III|g__Staphylococcus.s__Staphylococcus_nepalensis	6.7784730998
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	951.2646398442
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	656.2212930346
VALSYN-PWY: L-valine biosynthesis	946.3447432140
VALSYN-PWY: L-valine biosynthesis|unclassified	842.6336438268
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	57.3522828007
VALSYN-PWY: L-valine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	14.1056968522
VALSYN-PWY: L-valine biosynthesis|g__Staphylococcus.s__Staphylococcus_nepalensis	9.0533501202
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.8482708872
VALSYN-PWY: L-valine biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus	3.2733229557
PWY-5695: inosine 5'-phosphate degradation	908.2577581793
PWY-5695: inosine 5'-phosphate degradation|unclassified	715.2925696908
